datevalue,timevalue,astonquay,bachelorswalk,capelstreet,collegegreendamestside,collegegreenchurchlane,collegegreenbankofireland,graftonstreet,liffeystreet,marystreet,oconnellstoutsidepennys,oconnellstparnellstaib,westmorelandstreeteast
2020-05-10,0400,25,1,3,2,0,23,5,6,1,8,8,0
2020-05-10,0500,86,0,2,4,5,21,5,9,1,4,7,1
2020-05-10,0600,36,1,7,7,12,47,13,6,4,20,12,10
2020-05-10,0700,164,15,10,19,21,62,14,15,2,28,19,11
2020-05-10,0800,136,30,33,34,46,136,25,29,9,73,48,10
2020-05-10,0900,162,1,40,44,41,163,34,36,11,67,83,15
2020-05-10,1000,165,50,51,55,57,216,73,63,25,78,147,25
2020-05-10,1100,592,7,106,80,57,263,122,146,75,98,208,34
2020-05-10,1200,689,9,114,113,89,277,111,118,59,128,279,39
2020-05-10,1300,385,21,138,106,96,328,129,259,76,150,315,49
2020-05-10,1400,475,19,131,85,91,317,143,221,66,158,323,44
2020-05-10,1500,407,23,120,148,103,302,146,182,72,157,362,55
2020-05-10,1600,604,82,121,105,87,313,112,160,64,170,305,57
2020-05-10,1700,611,32,106,105,88,286,83,126,38,138,235,34
2020-05-10,1800,404,17,94,81,65,315,67,82,18,166,232,16
2020-05-10,1900,543,53,61,53,65,300,42,69,13,107,181,20
2020-05-10,2000,444,12,52,43,62,297,35,96,20,89,124,29
2020-05-10,2100,387,5,52,38,51,325,28,108,13,72,88,7
2020-05-10,2200,777,10,34,30,38,294,13,221,7,61,58,11
2020-05-10,2300,291,9,8,17,19,236,12,65,2,20,20,4
2020-05-11,0000,123,3,6,7,3,67,6,69,2,7,12,2
2020-05-11,0100,213,0,3,2,1,36,1,27,0,3,7,0
2020-05-11,0200,236,0,0,0,0,31,2,65,1,2,3,0
2020-05-11,0300,27,0,0,2,7,30,2,4,3,3,2,1
2020-05-11,0400,66,2,0,5,15,31,3,1,1,4,8,2
2020-05-11,0500,38,1,3,12,8,76,4,7,11,10,13,6
2020-05-11,0600,207,30,20,39,52,244,17,13,13,50,27,20
2020-05-11,0700,549,45,33,76,94,349,63,37,23,133,87,33
2020-05-11,0800,503,26,42,133,100,439,98,94,45,170,142,52
2020-05-11,0900,648,16,63,87,84,367,100,83,73,225,175,30
2020-05-11,1000,624,23,98,99,95,335,141,134,99,247,273,48
2020-05-11,1100,861,88,118,98,131,308,177,186,156,282,365,67
2020-05-11,1200,963,128,171,120,120,359,248,312,163,313,428,77
2020-05-11,1300,1272,205,203,170,149,415,366,279,246,426,396,116
2020-05-11,1400,1586,186,161,161,175,408,292,347,235,308,450,166
2020-05-11,1500,1083,166,166,148,126,462,152,216,181,322,491,166
2020-05-11,1600,1748,62,168,206,157,492,224,194,154,305,508,183
2020-05-11,1700,876,51,125,175,157,466,369,198,150,355,488,158
2020-05-11,1800,796,39,145,156,149,423,237,174,142,292,468,100
2020-05-11,1900,562,55,135,101,130,367,90,100,36,262,320,49
2020-05-11,2000,547,29,238,77,82,347,53,97,8,147,208,24
2020-05-11,2100,352,62,64,32,57,324,40,41,15,104,103,27
2020-05-11,2200,342,19,30,28,38,305,19,17,13,74,54,17
2020-05-11,2300,450,8,17,17,17,237,33,38,1,26,22,8
2020-05-12,0000,264,3,9,7,4,62,8,9,1,6,10,7
2020-05-12,0100,38,2,4,2,3,30,5,14,1,3,5,2
2020-05-12,0200,147,1,1,2,4,32,1,4,0,4,6,0
2020-05-12,0300,75,0,0,2,4,29,1,1,2,1,3,1
2020-05-12,0400,26,1,2,4,5,34,3,3,5,8,13,1
2020-05-12,0500,32,0,5,15,10,74,6,2,3,11,21,7
2020-05-12,0600,208,26,22,43,44,250,24,9,16,66,44,20
2020-05-12,0700,431,59,30,74,97,373,50,31,23,153,85,36
2020-05-12,0800,506,17,57,150,117,431,106,68,48,225,125,55
2020-05-12,0900,823,37,78,103,87,357,102,64,80,224,165,43
2020-05-12,1000,716,43,103,126,100,361,177,127,143,340,330,66
2020-05-12,1100,849,173,155,110,118,317,214,144,165,355,373,75
2020-05-12,1200,966,64,150,144,141,393,221,162,210,428,427,97
2020-05-12,1300,679,62,217,173,188,411,271,214,216,474,493,121
2020-05-12,1400,566,16,201,140,154,405,215,224,172,478,523,108
2020-05-12,1500,813,25,156,155,134,410,187,237,161,435,481,120
2020-05-12,1600,1300,25,143,194,132,398,145,241,128,462,458,87
2020-05-12,1700,1024,26,178,193,173,431,155,198,80,423,433,108
2020-05-12,1800,627,17,146,128,129,427,134,176,55,395,462,79
2020-05-12,1900,403,21,92,80,120,350,102,111,22,309,336,55
2020-05-12,2000,280,40,74,70,85,318,85,57,32,232,203,37
2020-05-12,2100,199,14,68,37,41,296,57,50,15,136,135,21
2020-05-12,2200,424,9,40,32,77,298,33,32,9,67,74,17
2020-05-12,2300,354,1,22,15,25,242,15,54,4,33,38,8
2020-05-13,0000,131,0,11,7,10,77,18,22,1,11,18,11
2020-05-13,0100,83,0,5,7,5,41,5,2,0,15,7,0
2020-05-13,0200,73,0,3,4,4,27,2,0,0,6,7,0
2020-05-13,0300,7,2,4,1,3,31,5,3,3,5,2,1
2020-05-13,0400,7,2,1,1,6,44,5,0,2,4,4,0
2020-05-13,0500,36,2,7,19,16,66,11,1,2,10,12,11
2020-05-13,0600,160,16,12,45,45,217,25,12,8,72,30,21
2020-05-13,0700,602,50,30,74,85,363,50,38,23,137,83,32
2020-05-13,0800,702,27,62,126,106,405,107,68,52,248,153,74
2020-05-13,0900,490,17,70,105,87,361,112,83,71,186,215,54
2020-05-13,1000,873,19,84,108,114,365,130,104,84,259,309,58
2020-05-13,1100,507,17,120,113,112,364,152,131,109,320,358,62
2020-05-13,1200,935,27,159,136,130,388,235,212,153,346,380,86
2020-05-13,1300,903,126,181,184,157,390,257,201,142,351,422,114
2020-05-13,1400,854,162,165,173,170,431,238,169,119,319,463,131
2020-05-13,1500,962,112,181,175,131,393,125,226,163,299,439,167
2020-05-13,1600,1232,59,162,201,147,510,220,220,143,311,494,187
2020-05-13,1700,712,23,143,171,131,448,381,190,177,318,488,154
2020-05-13,1800,680,24,148,164,172,466,274,180,171,280,434,94
2020-05-13,1900,424,10,90,114,118,437,83,94,43,204,344,51
2020-05-13,2000,463,31,99,57,87,375,63,93,10,163,201,30
2020-05-13,2100,462,8,59,53,49,347,36,42,13,87,105,30
2020-05-13,2200,585,9,27,30,30,316,17,29,6,61,63,17
2020-05-13,2300,414,3,11,18,15,253,27,4,6,32,30,13
2020-05-14,0000,126,3,7,10,8,101,5,8,5,13,13,4
2020-05-14,0100,219,13,1,3,4,41,3,16,1,7,8,0
2020-05-14,0200,65,0,1,4,5,28,1,0,0,7,2,0
2020-05-14,0300,93,0,0,0,1,32,0,0,3,5,2,0
2020-05-14,0400,3,1,1,2,1,35,4,3,3,3,12,1
2020-05-14,0500,28,2,6,8,12,66,6,3,1,9,9,4
2020-05-14,0600,244,34,21,53,45,244,39,17,15,84,38,26
2020-05-14,0700,711,57,40,83,118,338,57,42,31,156,100,45
2020-05-14,0800,237,32,64,141,122,452,101,63,76,318,155,67
2020-05-14,0900,371,16,79,99,104,367,93,143,76,305,288,62
2020-05-14,1000,570,14,126,111,91,372,144,129,169,402,586,69
2020-05-14,1100,854,80,136,120,119,373,268,180,191,615,422,57
2020-05-14,1200,1119,163,219,182,132,416,408,237,263,493,459,99
2020-05-14,1300,1143,222,228,193,127,435,498,496,281,556,498,119
2020-05-14,1400,984,189,171,185,139,490,369,428,230,451,514,148
2020-05-14,1500,896,153,173,190,124,483,212,306,171,424,488,176
2020-05-14,1600,1015,66,157,230,143,481,302,371,132,423,526,174
2020-05-14,1700,616,23,143,212,133,516,498,346,105,409,535,164
2020-05-14,1800,975,28,171,161,150,422,341,223,193,367,451,84
2020-05-14,1900,522,11,115,106,118,394,117,161,57,364,327,55
2020-05-14,2000,661,7,57,98,101,327,53,90,19,208,245,43
2020-05-14,2100,568,25,44,45,82,320,36,57,10,118,106,13
2020-05-14,2200,595,52,42,38,50,321,32,42,9,88,86,23
2020-05-14,2300,411,8,29,17,21,237,18,15,8,41,36,8
2020-05-15,0000,389,1,18,15,12,114,13,3,7,21,15,12
2020-05-15,0100,159,0,2,6,3,39,6,3,3,20,7,3
2020-05-15,0200,126,0,3,2,6,21,5,1,1,3,5,0
2020-05-15,0300,42,1,3,5,4,30,2,1,5,13,8,2
2020-05-15,0400,32,1,4,4,3,30,2,0,0,0,8,0
2020-05-15,0500,50,2,5,18,13,68,8,1,15,17,14,4
2020-05-15,0600,215,18,14,45,45,221,28,14,9,87,35,17
2020-05-15,0700,971,44,28,97,93,301,45,34,7,130,124,40
2020-05-15,0800,556,31,41,143,111,380,88,59,50,210,144,70
2020-05-15,0900,170,152,54,109,95,412,127,75,59,227,181,37
2020-05-15,1000,258,8,126,116,109,317,117,123,81,252,320,70
2020-05-15,1100,231,16,134,111,116,345,189,154,121,339,419,55
2020-05-15,1200,820,10,142,166,161,362,229,200,117,428,480,85
2020-05-15,1300,992,29,211,179,176,379,263,275,132,489,502,91
2020-05-15,1400,882,13,192,178,202,389,231,220,121,437,516,99
2020-05-15,1500,842,30,195,166,190,432,191,212,107,473,551,102
2020-05-15,1600,1411,20,176,194,176,452,233,310,101,449,509,102
2020-05-15,1700,969,39,175,200,154,421,200,341,110,468,444,97
2020-05-15,1800,774,8,141,153,145,418,140,207,74,387,417,64
2020-05-15,1900,544,73,77,125,118,409,77,111,51,291,296,65
2020-05-15,2000,685,4,98,70,78,341,69,58,20,213,217,42
2020-05-15,2100,614,14,77,46,61,311,47,50,18,174,93,31
